frontend_id,backend_id,frequency_sales,frequency_add,recency,nmv
17563212,14540819,1,25,4,949033
9993581,7121264,3,20,11,950000
17933062,14909647,2,21,1,951650
744138,744149,6,21,4,951900
65697,65697,2,28,1,952300
14909577,11996685,4,20,13,953000
10798474,7925039,6,28,3,954390
558261,558261,8,22,2,954560
10509666,7636575,5,20,1,955000
1258019,1257998,4,25,4,955500
6898739,4053185,1,28,7,956000
9086919,6244828,6,21,13,956000
5353695,2521040,2,22,1,958500
53935,53935,1,20,11,959000
15311145,12351070,3,27,1,959350
12660648,9783662,2,20,11,960600
15641489,12645416,5,26,3,960900
5178354,2346616,3,21,2,961100
12465580,9588669,3,25,16,961500
6776000,3930760,4,24,1,961900
6934394,4088705,1,21,10,962000
7421068,4574134,3,28,3,962000
389572,389572,2,25,2,962100
6708345,3863321,4,28,3,962253
484100,484100,1,25,1,962400
17178,17178,2,22,2,962800
7654661,4807092,1,28,10,964000
37978,37978,6,23,2,964500
6397472,3553331,5,24,1,965000
9657838,6787231,2,22,13,965000
11599329,8722780,3,20,4,965000
1080333,1080355,1,24,7,965000
8914550,6072629,4,21,12,966478
15082181,12149317,3,24,8,966542
12722010,9844960,3,25,15,966700
1344100,1344068,3,28,7,967600
11080809,8204810,4,20,5,968000
12673485,9796496,3,26,5,968020
1191267,1191262,3,20,2,968200
5669269,2828727,3,27,16,968400
9806608,6934435,3,22,18,968550
10279336,7406320,4,25,8,968870
15740292,12734281,1,28,2,969000
8889782,6047867,5,21,5,969730
1084896,1084917,2,28,2,972000
727728,727745,3,20,9,973000
556588,556588,2,23,1,974000
8689608,5847996,2,26,4,976000
7168735,4322639,9,26,6,978350
1783309,1782943,3,22,2,978800
463046,463046,2,25,1,979750
1575435,1575874,4,27,4,980200
5865712,3022938,4,20,2,980500
6808882,3963555,2,20,2,980650
1490046,1490539,4,23,3,981400
13076862,10199531,2,28,6,981700
16611118,13591935,1,20,1,983000
1728560,1728255,4,27,5,984400
888094,888177,4,22,1,985585
12787042,9909782,1,25,6,985800
9973777,7101484,6,26,12,986000
13256690,10379307,4,20,4,986000
8216410,5375176,6,21,1,986500
949,949,2,23,1,986700
1154076,1154078,1,20,2,987000
6955403,4109697,2,20,8,987000
7304981,4458595,3,25,1,987100
6608345,3763672,4,22,1,987580
10358443,7485402,3,24,18,988000
1100456,1100476,6,26,4,988280
15416470,12444578,6,20,5,989199
822963,823033,2,23,5,990000
14892690,11981726,1,27,4,990000
10857748,7984297,5,23,15,990000
49588,49588,2,21,1,990900
8664454,5822846,6,22,2,991000
9082021,6239935,3,20,3,993000
3740201,2249395,2,26,13,993651
14889694,11979061,2,23,2,995000
17661437,14638857,3,20,1,995000
8267594,5426306,2,21,1,995250
10937871,8064212,1,25,3,998000
9858237,6986030,4,24,6,998000
18669325,15644080,2,21,13,1000000
14344746,11466601,5,20,4,1000596
1019619,1019711,4,22,2,1000600
1662169,1661924,5,28,6,1000906
5731656,2889593,3,22,2,1001000
12401641,9524755,3,21,2,1001000
841318,841392,3,28,1,1002000
15762752,12754674,5,27,5,1003000
5648413,2807948,1,20,4,1003000
6031487,3188273,3,22,2,1003100
1600204,1600054,2,24,3,1004000
17739255,14716423,3,27,5,1004899
10186114,7313480,4,21,1,1005300
442405,442405,3,24,2,1005500
1129292,1129301,3,26,1,1006540
1481783,1482277,6,24,5,1006900
2210328,2209003,3,26,3,1007250
6201295,3357693,4,22,14,1007650
484950,484950,5,21,13,1008200
8467980,5626464,5,20,5,1008500
570673,570673,4,21,14,1008920
18212199,15188103,5,21,3,1009000
1307952,1307924,3,20,5,1009000
59938,59938,3,21,3,1009500
12573842,9696885,4,23,1,1009600
448378,448378,6,27,3,1009800
939398,939481,4,23,1,1010250
18717653,15692315,4,22,7,1010600
1353112,1353077,7,23,11,1010611
6777780,3932534,5,25,6,1012000
7518906,4671669,3,21,3,1012450
468150,468150,5,20,14,1012455
10213886,7341249,1,20,2,1013000
687196,687218,3,25,2,1013450
10464211,7591151,4,24,3,1013900
1649,1649,3,25,1,1014700
12179001,9302223,4,22,3,1015000
15609545,12616797,1,20,1,1015000
375049,375049,5,23,1,1015450
17765955,14743023,3,26,9,1016000
17412299,14390322,9,27,5,1016000
130328,130328,4,24,4,1016700
2174264,2173071,1,26,6,1016889
6092320,3248934,3,20,8,1017200
1021023,1021115,1,22,3,1017650
15261491,12307565,5,23,6,1018640
1255534,1255513,4,21,1,1018650
182761,182761,7,21,5,1018800
13142150,10264791,4,26,2,1019100
188734,188734,4,21,6,1019750
2082921,2081987,3,27,1,1020100
6101172,3257766,6,20,8,1020300
794872,794951,2,20,2,1020300
12663313,9786326,1,21,13,1022100
5939545,3096563,4,21,17,1022125
14215248,11337152,3,21,13,1022300
596458,596458,4,20,1,1022750
10621748,7748644,3,21,9,1023000
306415,306415,5,25,4,1023350
448413,448413,3,21,14,1023755
642645,642645,5,25,7,1025100
14092035,11213997,5,22,8,1025697
8393896,5552410,2,24,1,1026750
1590041,1590472,2,20,1,1026750
1755191,1754847,2,22,6,1027000
3718,3718,2,22,3,1027500
12033697,9156950,4,23,1,1027950
283850,283850,3,25,10,1028100
974505,974589,4,24,5,1029100
14866085,11958044,2,23,4,1029978
5615986,2775669,2,22,12,1030300
315439,315439,3,23,17,1030700
1961987,1961368,3,23,9,1030844
8590857,5749241,3,27,3,1030850
9638823,6768240,4,25,2,1030950
1910523,1910002,3,27,2,1031003
1360855,1360814,2,22,16,1033000
13094127,10216784,5,22,1,1034000
10997677,8123690,6,27,1,1034700
18663322,15638080,5,24,1,1034800
14534255,11655968,4,20,1,1035000
16304095,13286097,4,24,9,1035700
586693,586693,2,21,2,1036000
11752539,8875912,3,28,2,1036000
1798384,1798002,5,28,1,1036500
1041633,1041664,4,22,2,1036800
284378,284378,1,26,7,1037100
464701,464701,2,22,6,1037900
11382140,8505767,4,28,6,1039500
7687660,4840022,5,27,9,1040000
1171443,1171439,1,24,3,1040700
11609616,8733066,3,24,3,1040960
1419768,1419719,4,23,17,1041600
650613,650613,3,25,1,1041800
2045740,2044923,4,24,3,1042000
13787350,10909619,3,25,1,1042800
16195448,13178011,5,21,1,1043000
14638686,11756180,3,24,6,1043300
10469812,7596751,3,26,3,1044000
12718436,9841386,3,20,4,1045800
640404,640404,5,20,7,1045900
1787321,1786953,4,21,3,1045954
14544828,11666540,4,22,8,1046100
2099383,2098405,4,24,2,1047200
17103874,14082857,4,24,13,1047300
2208940,2207617,1,20,11,1048700
5407500,2574588,1,22,13,1049000
8243707,5402454,5,24,5,1049500
469829,469829,4,23,4,1049800
8800921,5959078,21,21,13,1050000
10043853,7171473,3,20,8,1051300
1863851,1863396,2,20,1,1051700
824799,824868,3,22,3,1052000
8568970,5727367,6,25,12,1052900
1951030,1950429,2,27,9,1052900
50784,50784,3,26,9,1053800
10091242,7218694,4,27,8,1054000
12261567,9384767,5,27,8,1055000
14539355,11661066,3,28,7,1055000
9617,9617,4,25,3,1056938
11384394,8508021,4,26,11,1057000
1784243,1783876,5,22,2,1057600
15757875,12749561,2,21,16,1058800
15868059,12853852,3,24,14,1062900
5336246,2503665,3,21,13,1062900
8307578,5466144,4,22,1,1063550
15079389,12146880,6,27,2,1064599
441527,441527,2,21,4,1064600
1939786,1939221,2,27,12,1065336
6800710,3955395,4,22,17,1066000
6106157,3262746,1,23,2,1067000
6539036,3694558,4,24,2,1067200
10957723,8083752,3,20,8,1067800
18325566,15301213,5,23,8,1068800
6025694,3182494,5,20,11,1069000
10827150,7953708,5,25,1,1069000
7432532,4585558,2,21,10,1069200
8506918,5665381,1,20,10,1069222
1778407,1778045,2,20,13,1071000
8390251,5548766,3,28,13,1071405
7336054,4489622,5,20,8,1071500
777317,777381,2,21,14,1071600
7021458,4175657,4,21,1,1071650
7933673,5094465,4,27,2,1071800
197405,197405,2,27,1,1072000
796532,796611,6,21,4,1073000
15232383,12281716,3,23,6,1073000
844108,844182,4,20,2,1073600
12276994,9400194,3,24,1,1075400
1738398,1738080,3,21,7,1075500
2147663,2146547,4,26,9,1075500
6938745,4093052,2,20,2,1077000
389399,389399,1,25,11,1078000
17871329,14848103,4,21,14,1078800
5538066,2702849,1,22,14,1078800
757379,757395,2,22,18,1078900
12879947,10002669,7,22,8,1079100
10007921,7135587,4,28,7,1079273
579401,579401,2,25,16,1079833
1436908,1436855,4,23,2,1079900
15975958,12959634,3,26,5,1081200
11901664,9024958,6,27,1,1081689
10045158,7172769,2,21,3,1081750
39655,39655,3,27,7,1083500
8978402,6136474,4,25,1,1084000
17235596,14214115,3,21,6,1085950
18197826,15173769,1,22,1,1086800
573325,573325,2,23,15,1086870
5746299,2904096,3,22,4,1087578
1008727,1008819,3,22,12,1087900
9090650,6248560,3,24,8,1088398
12847258,9969987,2,21,4,1088500
7672561,4824940,2,23,5,1090000
16219576,13202001,7,25,12,1090100
923879,923961,8,20,10,1090500
97516,97516,2,26,7,1092000
6456137,3611865,10,25,11,1092200
5934952,3091977,4,20,8,1092400
515246,515246,4,25,3,1093720
11455342,8578959,8,24,6,1094000
10443728,7570671,2,22,6,1095400
364601,364601,2,25,1,1095800
12998033,10120720,4,22,2,1096000
5370040,2537313,4,27,3,1096000
842768,842842,6,20,6,1096400
11440693,8564312,2,26,11,1097000
1276068,1276046,4,21,3,1097000
5178219,2346481,7,26,5,1098000
5520842,2687075,5,28,3,1098200
18383830,15359352,5,28,3,1098300
6463450,3619157,4,24,5,1098900
16362479,13344232,6,28,2,1100023
771367,771411,4,26,3,1100900
1312415,1312387,6,23,4,1101000
834398,834471,6,21,4,1101500
13001665,10124353,3,22,6,1102000
5423853,2590795,5,28,1,1103200
1901888,1901379,4,24,2,1103500
11900362,9023657,2,24,10,1104000
16073988,13057054,4,26,3,1105000
7504721,4657517,3,26,1,1106200
7831695,4983934,3,28,6,1107700
17922644,14899256,4,27,1,1107800
128214,128214,6,20,4,1107800
1086090,1086111,3,26,18,1107800
8286302,5444881,3,22,5,1108000
6079796,3236461,2,22,1,1109000
435822,435822,6,24,12,1109000
10922965,8049311,4,25,16,1109000
2118210,2117168,5,28,1,1109100
18098497,15074723,4,26,5,1109300
62904,62904,2,20,5,1109700
1164829,1164826,4,22,6,1109897
5022,5022,4,22,9,1110000
2681,2681,5,26,2,1110700
504779,504779,2,23,11,1111500
7047644,4201808,3,21,2,1112000
5785126,2942761,1,22,1,1113400
1705567,1705324,2,28,2,1114000
18343967,15319561,8,25,3,1114300
7385962,4539102,6,28,2,1115000
9900462,7028231,6,23,6,1115900
17737944,14715110,4,26,1,1116300
1379973,1379929,2,20,4,1117000
1087875,1087896,3,24,8,1118730
1741168,1740846,1,20,7,1120800
15612855,12619811,3,23,10,1121000
8858072,6016217,4,21,9,1123500
6421554,3577362,2,24,2,1123697
264848,264848,4,26,15,1123850
13162341,10284972,2,25,5,1124000
11723709,8847090,5,24,1,1124290
408865,408865,4,21,4,1124750
8044686,5203578,1,25,8,1125000
11935081,9058365,3,22,12,1126000
710083,710087,3,28,6,1127000
13466913,10589385,2,27,2,1127100.01
10445542,7572485,6,25,18,1129299
1634307,1634074,4,23,8,1130192
1569722,1570166,3,26,2,1130500
839382,839455,4,25,16,1132000
11311674,8435333,4,22,6,1133000
7509988,4662768,5,26,6,1134000
7669640,4822020,1,22,3,1134000
12975242,10097933,3,27,2,1135500
5545201,2709938,4,25,3,1137000
1421590,1421541,2,28,2,1137000
5798136,2955721,8,20,15,1138050
10590785,7717686,4,22,2,1138200
6264854,3421109,7,23,2,1138300
6943201,4097505,2,25,10,1140000
8384617,5543134,4,23,2,1140000
6949299,4103601,2,22,10,1140000
8379475,5537992,2,23,4,1141000
5187283,2355520,3,22,2,1141800
5743732,2901533,5,21,1,1142250
1779689,1779327,3,28,17,1142600
4161130,2250627,5,26,6,1143570
2225919,2224550,4,24,1,1143840
1100542,1100562,2,22,3,1147000
5666626,2826096,3,27,13,1148000
12310791,9433960,2,21,4,1148550
14229903,11351805,1,22,6,1152000
1009748,1009841,3,20,18,1152200
6398255,3554114,3,21,3,1153450
6080655,3237318,2,23,3,1154000
1516054,1516541,3,24,4,1154550
12777568,9900310,3,24,6,1155600
6908619,4062978,2,25,5,1155800
12154500,9277724,7,25,2,1156800
15493352,12512853,2,27,1,1157000
6197380,3353786,3,20,1,1157000
829133,829204,4,21,4,1158800
758787,758801,2,23,11,1158900
5568124,2732731,2,23,2,1159000
17010203,13989527,7,20,5,1159040
720944,720952,7,28,3,1159100
7305050,4458664,2,23,7,1159700
18793875,15768423,4,23,10,1159800
1017584,1017676,2,22,8,1159900
7933912,5094704,4,22,11,1160800
8168474,5327293,2,23,1,1163000
7113317,4267381,4,22,2,1164000
15365485,12399324,4,26,1,1164100
5101596,2270132,3,22,6,1165000
781891,781958,2,22,8,1166000
1231671,1231652,2,23,3,1166000
469447,469447,4,20,14,1167650
17011579,13990903,2,26,9,1168000
413778,413778,4,22,5,1168750
15701108,12698801,2,25,2,1169000
1420709,1420660,3,26,2,1169200
11594591,8718046,6,21,4,1169656
638066,638066,4,25,2,1170174
908832,908914,2,23,5,1170200
16730978,13711333,1,21,2,1170500
11935142,9058426,5,27,1,1171700
10218571,7345935,4,23,9,1172120
2121309,2120257,4,22,6,1173900
167711,167711,3,26,8,1174600
2095993,2095027,3,23,3,1174750
14091212,11213174,3,26,3,1176500
642954,642954,3,26,5,1177200
12301149,9424320,3,21,2,1178000
682594,682594,5,25,1,1178150
5278989,2446808,5,25,10,1178700
10505263,7632171,3,23,1,1179200
63318,63318,3,21,9,1179800
9883407,7011182,4,22,1,1180550
16357872,13339629,1,21,5,1181000
2023827,2023060,1,23,12,1181307
1370245,1370202,3,24,3,1182000
14075676,11197652,3,20,3,1182622
5572041,2736640,5,28,4,1184500
9280921,6438768,3,23,10,1185401
18315185,15290884,14,22,6,1185600
1122296,1122309,1,21,2,1185750
17151616,14130387,3,28,10,1187000
977091,977176,2,22,4,1188500
5918550,3075620,6,20,9,1188900
6381762,3537652,2,28,5,1189000
10494729,7621658,3,25,5,1189000
10700876,7827478,3,24,18,1190589
11798698,8922052,2,23,1,1191000
1183058,1183053,3,20,4,1191040
744133,744144,3,26,4,1191500
17260862,14239313,8,27,3,1192670
15441568,12466718,5,27,5,1193000
74765,74765,2,22,3,1193999
8213629,5372407,4,26,10,1194100
17709591,14686846,5,27,6,1194800
11854995,8978298,2,26,1,1195800
6909019,4063378,3,20,7,1196300
792647,792725,4,27,11,1196800
8832690,5990845,4,22,10,1197000
8759528,5917702,6,20,8,1197350
10698955,7825558,4,28,2,1198200
6995433,4149672,6,24,2,1199300
11165574,8289533,6,22,2,1200000
14674177,11787932,4,25,15,1201100
12997225,10119911,4,26,15,1201188
13557898,10680299,3,22,16,1201600
413516,413516,7,28,7,1202580
9964874,7092590,4,28,9,1203000
966393,966481,2,23,2,1204200
642347,642347,7,26,10,1204600
1791014,1790644,5,23,3,1204800
9159540,6317394,5,21,17,1205220
7913178,5071320,3,27,6,1205988
12299287,9422460,5,25,18,1207000
13662377,10784691,3,20,8,1208000
706397,706387,2,22,16,1208000
7107724,4261796,4,20,10,1208000
6338737,3494754,5,25,1,1208906
576888,576888,1,28,3,1211000
862880,862959,3,20,6,1211500
349956,349956,4,27,10,1212600
340659,340659,5,28,2,1212600
470945,470945,5,20,6,1212946
284653,284653,2,27,5,1213000
13278862,10401473,6,28,1,1213200
172378,172378,3,23,4,1215500
1204987,1204982,3,23,2,1215800
666075,666075,2,20,17,1216482.83
543923,543923,3,23,7,1217050
1159033,1159032,1,21,16,1217200
714408,714412,4,21,13,1217565
1663702,1663457,2,26,11,1218000
13057083,10179755,5,21,3,1218050
1012678,1012771,6,24,5,1218580
510133,510133,2,27,18,1219000
10292508,7419488,2,26,9,1220000
17038672,14017861,4,20,4,1220500
7434430,4587448,3,21,15,1220900
72376,72376,3,28,12,1221800
153531,153531,5,26,6,1226000
107885,107885,4,22,12,1226950
11050018,8176026,5,21,14,1227200
1665508,1665263,3,27,2,1227700
11344663,8468296,3,22,8,1229040
53527,53527,2,22,11,1229149
278307,278307,5,23,2,1229301
18001574,14977962,4,27,5,1229724
8863203,6021346,3,28,4,1230000
14731644,11839051,5,20,10,1230000
1142313,1142314,2,27,7,1232000
17334951,14313182,3,21,13,1232000
1347855,1347823,3,23,17,1234200
2239673,2238253,2,26,15,1234350
44937,44937,4,26,8,1234500
1082328,1082349,3,24,6,1235800
8052588,5211476,5,22,1,1237500
1944853,1944279,4,25,15,1237670
7033615,4187799,4,20,7,1238000
5488539,2654888,7,26,11,1238293
1981379,1980698,3,24,1,1238450
1350521,1350488,2,23,12,1239000
8608037,5766421,5,21,1,1241500
1002160,1002245,2,25,7,1243425
5249901,2417889,9,25,8,1244600
16158937,13141649,3,25,9,1246000
5509058,2675329,4,21,2,1246200
2011585,2010850,4,22,7,1246500
13190661,10313288,3,27,13,1247700
15937519,12921562,2,20,15,1247800
7576223,4728777,2,23,4,1248900.01
854970,855046,2,26,11,1249200
12793118,9915856,5,27,14,1249500
355566,355566,2,26,16,1250700
277497,277497,6,26,4,1251222
7576655,4729206,1,28,17,1252000
750324,750336,6,26,17,1252000
18833922,15808401,3,23,15,1252400
1667487,1667241,3,25,3,1252900
1449175,1449109,2,25,4,1253190
14782228,11884386,1,27,3,1253900
18141316,15117404,5,23,1,1254500
996815,996904,4,20,15,1254700
12617390,9740425,2,21,5,1254950
13457870,10580346,1,24,14,1255000
2118239,2117197,4,26,8,1255000
8275150,5433766,1,20,4,1255600
10529810,7656716,3,20,6,1256000
7197569,4351387,7,23,2,1257500
7057881,4212030,5,23,2,1258379
306623,306623,4,25,9,1258400
2129102,2128022,3,25,8,1259300
2060240,2059394,4,28,11,1259955
13166084,10288714,2,26,7,1260000
13662063,10784377,6,21,4,1260000
5142390,2310791,3,22,5,1260100
9660139,6789532,2,22,1,1260300
10274944,7401931,4,22,7,1263000
1181465,1181460,2,21,4,1263400
17934738,14911318,4,22,1,1263489
6916337,4070665,6,26,2,1263550
2206685,2205364,4,20,4,1263900
308349,308349,4,21,3,1264700
1280997,1280970,3,28,1,1264886
1241615,1241594,3,27,1,1264900
13177978,10300606,7,21,9,1264949
10963313,8089342,5,27,4,1267200
6490801,3646442,4,23,1,1267440
17469016,14446865,5,20,3,1267700
1508362,1508852,3,23,4,1267700
8013826,5172759,1,22,2,1268060
14653965,11769915,7,23,15,1268200
10566805,7693708,3,20,4,1270000
205523,205523,5,22,8,1271790
6500537,3656161,4,25,18,1272000
9055399,6213400,1,21,16,1273600.01
13753225,10875498,4,23,2,1274475
819229,819309,2,20,9,1274800
5384984,2552185,5,28,9,1275040
10995713,8121726,5,26,3,1275400
1671500,1671256,5,21,4,1276000
8306723,5465289,6,28,1,1276300
5150852,2319209,7,24,5,1276385
1487882,1488375,5,22,9,1276700
8022572,5181508,3,22,11,1276815
18855898,15830222,1,20,5,1278450
688409,688400,3,24,2,1279498
16937444,13917091,4,23,9,1281225
6611012,3766325,5,24,7,1283800
258742,258742,2,21,18,1284600
1117378,1117394,3,23,5,1285000
10157137,7284525,3,20,14,1285000
5141696,2310100,2,27,8,1285200
13073932,10196603,4,24,8,1285520
11173547,8297503,4,27,1,1286900
596391,596391,5,22,1,1287100
10876747,8003106,7,23,5,1287300
5108307,2276827,3,23,2,1287800
13017267,10139947,6,22,6,1291301
12477900,9600982,7,20,3,1292899
1388563,1388516,4,21,12,1293400
11002224,8128237,4,22,4,1293400
5572729,2737328,6,26,2,1293800
12272214,9395413,2,26,8,1294000
1125639,1125650,3,22,11,1294000
16773454,13753664,2,21,9,1294000
12064822,9188062,8,25,3,1295820
13145038,10267677,7,26,1,1296999
1599383,1599234,4,22,5,1298200
6047602,3204350,2,20,3,1299000
537298,537298,6,25,16,1299500
9370,9370,4,22,1,1299800
9006372,6164392,2,28,4,1300000
2065359,2064494,2,20,9,1301100
15892942,12877724,3,27,6,1301980
11494723,8618322,3,21,5,1304420
1521385,1521870,2,26,6,1304450
8436094,5594600,6,21,8,1305650
18320614,15296298,13,21,18,1306200
1627048,1626818,4,20,7,1307000
5323203,2490681,3,28,3,1307400
5275680,2443519,5,20,1,1308600
11483210,8606809,6,21,4,1308666
98562,98562,3,24,8,1309400
7704315,4856663,4,20,10,1309500
1673159,1672915,6,27,8,1309999
14361560,11483408,5,21,18,1310400
5360702,2528016,2,24,10,1310450
17261151,14239602,5,23,5,1313000
6458988,3614708,2,21,1,1313800
12053132,9176378,6,25,7,1314000
221387,221387,3,25,1,1315000
10017192,7144853,5,26,2,1315400
14815956,11914088,3,21,8,1316000
5631371,2790989,5,21,4,1316400
5955243,3112202,3,22,3,1317853
508404,508404,6,20,1,1318805
11555022,8678553,3,23,1,1320000
8747543,5905721,5,20,2,1320400
13692962,10815260,4,23,1,1323000
2064337,2063478,3,22,9,1323440
6339164,3495180,4,23,2,1323550
10937460,8063801,5,25,4,1323859
319733,319733,4,26,11,1324000
49662,49662,4,26,14,1324400
7561358,4714020,3,26,3,1324540
5623731,2783392,4,24,1,1324999
802029,802101,2,25,2,1325000
872440,872521,4,25,6,1326000
17345547,14323748,5,20,11,1326650
5581740,2746224,3,27,18,1327500
6430747,3586526,3,27,5,1329600
5549915,2714616,6,23,3,1330200
8491253,5649720,4,27,8,1330201
14193124,11315030,7,21,1,1331000
452743,452743,5,21,18,1331018
11529132,8652714,7,25,1,1331200
572523,572523,4,20,15,1332314
474912,474912,3,28,1,1332800
15216758,12267769,8,20,2,1334000
10316600,7443578,3,20,1,1334100
5461850,2628322,4,20,8,1334933.33
3786177,2249638,5,22,9,1335000
64310,64310,4,22,1,1335100
1033073,1033227,2,22,4,1335600
1124459,1124472,1,20,1,1339000
13064624,10187295,4,24,4,1339800
9988007,7115694,8,22,11,1340400
7409661,4562744,4,22,9,1340500
7281470,4435120,3,24,7,1341700
1703620,1703377,2,26,3,1342800
16967098,13946583,4,25,18,1342800
7043643,4197818,4,28,2,1343240
6026560,3183358,4,23,4,1343400
1279328,1279306,2,24,11,1344000
12141911,9265138,7,27,5,1344899
12740661,9863597,2,26,2,1345000
14567753,11689456,6,21,11,1346000
11368017,8491648,2,28,2,1346000
10292636,7419616,4,24,10,1346600
16589473,13570389,5,24,4,1347400
1966793,1966167,6,23,3,1348524
17901991,14878642,3,22,6,1349000
5767301,2925000,4,26,1,1349000
935060,935143,3,22,5,1350412
13381673,10504203,2,21,5,1350999
1820729,1820317,3,20,4,1351700
11208199,8332063,2,20,4,1352000
8818618,5976776,5,22,1,1352070
10675953,7802563,2,21,5,1352600
943015,943097,1,22,5,1354174
6448828,3604573,3,21,3,1354900
559593,559593,2,24,8,1355000
13038365,10161040,9,26,2,1356100
10077753,7205215,7,24,14,1357000
535688,535688,4,24,3,1357500
9685975,6815397,5,27,1,1357999
645570,645570,7,27,3,1360459
6767052,3921827,5,27,15,1360600
10131853,7259271,8,22,14,1361000
1099072,1099091,3,21,2,1361700
7215260,4369055,8,20,4,1362750
5360963,2528277,5,25,5,1363950
15526501,12542356,8,22,8,1364000
8613347,5771732,4,20,5,1365400
15444395,12469235,7,20,16,1365900
18226669,15202534,4,21,2,1366300
16066936,13050044,6,21,2,1366400
99938,99938,2,24,2,1367500
85942,85942,3,21,2,1368000
1016008,1016100,1,26,1,1369000
15862546,12848593,1,25,3,1369000
844399,844473,5,25,1,1369700
5591094,2754446,2,20,9,1370000
953951,954036,5,28,4,1370400
10657428,7784320,5,22,8,1371500
6024169,3180969,8,22,14,1372900
5937795,3094816,5,26,1,1373300
10552933,7679838,7,20,3,1373899
11180084,8304037,8,21,16,1374000
7225205,4378975,1,26,4,1374000
14596214,11717885,5,20,1,1374400
734323,734328,3,28,7,1375100
10897913,8024260,10,27,5,1375199
74813,74813,3,27,3,1375850
5088641,2257217,4,22,2,1376150
18034036,15010345,4,23,4,1376800
8771000,5929170,4,22,8,1377200
1666930,1666684,4,24,3,1377300
1190512,1190507,5,23,1,1378000
1163073,1163070,5,26,11,1378100
5184183,2352428,4,20,4,1378299
11017349,8143360,3,22,8,1378500
926205,926285,5,28,4,1379000
7700169,4852525,5,20,4,1379000
7694221,4846578,2,20,1,1380000
1107506,1107527,4,27,1,1380700
6956788,4111080,3,26,6,1382500
17151463,14130244,4,27,11,1383600
1025561,1025654,4,24,2,1383929
5431778,2598693,7,20,1,1386156
14428168,11550002,9,25,6,1386300
498475,498475,5,26,3,1389000
587940,587940,2,21,2,1390000
11511282,8634877,3,21,18,1391160
1931116,1930558,5,21,5,1391500
11330122,8453758,2,23,3,1392000
37135,37135,5,25,3,1392480
16245033,13227327,4,26,6,1393000
962535,962616,8,25,6,1394300
966977,967072,2,26,1,1395000
61120,61120,6,26,18,1395000
14945108,12028244,5,26,8,1396000
7161495,4315408,2,22,1,1396300
16796097,13776235,6,25,2,1396300
174208,174208,4,26,2,1396600
1268685,1268663,6,27,13,1396700
5208994,2377168,9,24,15,1397750
6305202,3461291,5,22,17,1399400
1129043,1129054,5,25,6,1400900
11576069,8699593,3,27,2,1401400
7489803,4642628,4,28,7,1401550
758105,758121,3,26,7,1401950
842758,842832,6,24,9,1402100
8607104,5765488,2,20,5,1402650
263709,263709,2,21,1,1402700
8396490,5555004,5,24,4,1403000
8320030,5478589,5,22,3,1403600.01
12102046,9225290,4,25,15,1403849.99
164744,164744,5,27,1,1404500
9110009,6267915,5,27,10,1405999
6583421,3738817,5,26,11,1407000
220006,220006,3,21,6,1409000
12309382,9432552,3,21,3,1409100
14707580,11817520,5,22,3,1410000
50387,50387,2,22,8,1410300
14932578,12017046,9,26,2,1410800
547704,547704,6,25,1,1413000
635676,635676,10,25,7,1413338
1636559,1636326,3,20,2,1413914
5202441,2370628,3,27,12,1415000
6814008,3968670,4,21,12,1415706
1671374,1671130,4,26,5,1417000
7066747,4220893,1,27,9,1417100
1103949,1103969,2,25,5,1417651
6254955,3411245,4,22,3,1417866
12890426,10013144,5,23,4,1419000
9112936,6270843,5,27,1,1419000
7870787,5022999,2,28,11,1420400
10431980,7558926,3,20,6,1422000
6668151,3823299,6,22,2,1422100
17823652,14800546,7,23,13,1422201
11352617,8476250,2,20,7,1423100
6464227,3619929,5,22,3,1423340
149889,149889,5,21,7,1424793
11473487,8597087,1,22,7,1424870
7493177,4645994,2,24,15,1425100
17828060,14804947,4,25,10,1425500
1484303,1484796,2,25,2,1425650
7600443,4752921,5,28,1,1425900
400894,400894,1,21,1,1426200
2193371,2192101,3,22,3,1427600
17032072,14011315,4,27,18,1428650
7304640,4458254,3,24,6,1429300
1176,1176,3,25,11,1430727.34
13679635,10801941,7,27,14,1433000
8660860,5819201,4,21,5,1433000
8423862,5582371,3,21,16,1435000
9766512,6894372,3,21,15,1435194
783158,783226,2,22,3,1435699
14188364,11310271,6,24,1,1438500
105788,105788,7,21,6,1438700
1517801,1518287,2,25,2,1440000
164714,164714,4,22,3,1440000
1169253,1169249,5,21,3,1440200
67123,67123,5,20,15,1440795
5661001,2820488,1,22,1,1441000
173648,173648,4,24,5,1442500
17915031,14891654,1,27,11,1443000
7743913,4896522,6,21,3,1443900
391675,391675,3,25,16,1445980
1513581,1514069,4,27,4,1446700
1266457,1266435,5,21,15,1446900
525708,525708,5,23,3,1447101
760413,760430,2,20,4,1449000
7417203,4570278,4,21,1,1449800
792545,792623,5,24,17,1454000
11323278,8446916,2,26,9,1454800
9611797,6741219,5,27,4,1455000
722432,722451,4,23,13,1455350
14776267,11879043,2,21,3,1455900
6162158,3318628,2,25,2,1457589
5549795,2714496,4,23,3,1458400
15862387,12848435,5,23,2,1459000
7134845,4288875,4,24,16,1459900
1218315,1218306,4,21,3,1460500
55060,55060,4,27,14,1461410
586684,586684,3,22,18,1462000
29351,29351,1,25,3,1462550
5712149,2871119,2,23,15,1463160
1311871,1311843,3,25,16,1463200
